"EXPERIMENT_NAME","ANALYSIS_ID","ANALYSIS_NAME","METRIC_NAME","METRIC_DESCRIPTION","METRIC_DESIRED_DIRECTION","ANALYZED_AT","TREATMENT_VARIANT_NAME","CONTROL_METRIC_VALUE","CONTROL_EXPOSURES","TREATMENT_METRIC_VALUE","TREATMENT_EXPOSURES","TREATMENT_METRIC_IMPACT_RELATIVE","TREATMENT_IMPACT_RELATIVE_LOWER","TREATMENT_IMPACT_RELATIVE_UPPER","TREATMENT_RELATIVE_GLOBAL_LIFT","TREATMENT_METRIC_IMPACT_ABSOLUTE","TREATMENT_IMPACT_ABSOLUTE_LOWER","TREATMENT_IMPACT_ABSOLUTE_UPPER","TREATMENT_ABSOLUTE_GLOBAL_LIFT","TREATMENT_P_VALUE","TREATMENT_LABEL","TREATMENT_METRIC_ID","TREATMENT_DESIRED_DIRECTION","TREATMENT_STAT_SIG"
"enable_item_order_count_l30d_badge","3d90acce-69cd-48f7-b819-29ffca30a309","enable_item_order_count_l30d_badge__android_users","cx_app_quality_page_load_error_ios","percentage of ios page loads that encountered unexpected error","METRIC_DIRECTIONALITY_DECREASE","2025-08-11 02:22:05.317736000","icon treatment",0.000715130000000000,62998,0.000696500000000000,61097,-0.025803170000000000,-0.126789800000000000,0.075183460000000000,0.000000000000000000,-0.000018450000000000,-0.000090670000000000,0.000053770000000000,0.000000000000000000,0.616517590000000000,"guardrail","249ac01d-bbc9-4f57-8bda-1c7a7f656cad","decrease","flat"
"enable_item_order_count_l30d_badge","3d90acce-69cd-48f7-b819-29ffca30a309","enable_item_order_count_l30d_badge__android_users","cx_app_quality_page_load_error_ios","percentage of ios page loads that encountered unexpected error","METRIC_DIRECTIONALITY_DECREASE","2025-08-11 02:22:05.324440000","no icon treatment",0.000715130000000000,62998,0.000669810000000000,61098,-0.063233850000000000,-0.150283670000000000,0.023815970000000000,0.000000000000000000,-0.000045220000000000,-0.000107470000000000,0.000017030000000000,0.000000000000000000,0.154522570000000000,"guardrail","249ac01d-bbc9-4f57-8bda-1c7a7f656cad","decrease","directional positive"
"enable_item_order_count_l30d_badge","3d90acce-69cd-48f7-b819-29ffca30a309","enable_item_order_count_l30d_badge__android_users","cx_app_quality_page_load_error_web","percentage of web page loads that encountered unexpected error","METRIC_DIRECTIONALITY_DECREASE","2025-08-11 02:18:38.773080000","no icon treatment",0.000718440000000000,80325,0.000808450000000000,78538,0.126248280000000000,-0.038480590000000000,0.290977140000000000,0.005299980000000000,0.000090700000000000,-0.000027650000000000,0.000209050000000000,0.000005070000000000,0.133066810000000000,"guardrail","181a1ca6-9690-4cd7-97b6-2ca03e1951f9","decrease","directional negative"
"enable_item_order_count_l30d_badge","3d90acce-69cd-48f7-b819-29ffca30a309","enable_item_order_count_l30d_badge__android_users","cx_app_quality_page_load_error_web","percentage of web page loads that encountered unexpected error","METRIC_DIRECTIONALITY_DECREASE","2025-08-11 02:18:38.782409000","icon treatment",0.000718440000000000,80325,0.000780880000000000,78440,0.086718730000000000,-0.085590980000000000,0.259028440000000000,0.003606710000000000,0.000062300000000000,-0.000061490000000000,0.000186100000000000,0.000003450000000000,0.323938910000000000,"guardrail","181a1ca6-9690-4cd7-97b6-2ca03e1951f9","decrease","flat"
"enable_item_order_count_l30d_badge","3d90acce-69cd-48f7-b819-29ffca30a309","enable_item_order_count_l30d_badge__android_users","cx_app_quality_page_load_latency_android","percentage of android page loads that encountered load duration > SLO threshold","METRIC_DIRECTIONALITY_DECREASE","2025-08-11 02:21:15.891562000","icon treatment",0.031872160000000000,1720515,0.032006740000000000,1670427,0.003572780000000000,-0.000979220000000000,0.008124780000000000,0.002439550000000000,0.000113870000000000,-0.000031210000000000,0.000258950000000000,0.000082090000000000,0.123966020000000000,"guardrail","a013d016-efdf-4e9d-9026-1b93b03735c0","decrease","directional negative"
"enable_item_order_count_l30d_badge","3d90acce-69cd-48f7-b819-29ffca30a309","enable_item_order_count_l30d_badge__android_users","cx_app_quality_page_load_latency_android","percentage of android page loads that encountered load duration > SLO threshold","METRIC_DIRECTIONALITY_DECREASE","2025-08-11 02:21:15.896619000","no icon treatment",0.031872160000000000,1720515,0.031852750000000000,1669198,-0.001581170000000000,-0.006110450000000000,0.002948110000000000,-0.001079970000000000,-0.000050400000000000,-0.000194750000000000,0.000093960000000000,-0.000036340000000000,0.493835070000000000,"guardrail","a013d016-efdf-4e9d-9026-1b93b03735c0","decrease","flat"
"enable_item_order_count_l30d_badge","3d90acce-69cd-48f7-b819-29ffca30a309","enable_item_order_count_l30d_badge__android_users","cx_app_quality_page_load_latency_ios","percentage of ios page loads that encountered load duration > SLO threshold","METRIC_DIRECTIONALITY_DECREASE","2025-08-11 02:23:54.631330000","icon treatment",0.045681630000000000,62670,0.044884540000000000,60768,-0.016509860000000000,-0.033353640000000000,0.000333920000000000,-0.000113690000000000,-0.000754200000000000,-0.001523650000000000,0.000015250000000000,-0.000004960000000000,0.054717950000000000,"guardrail","699d736c-ab30-4f3c-8097-d8f69f170aee","decrease","directional positive"
"enable_item_order_count_l30d_badge","3d90acce-69cd-48f7-b819-29ffca30a309","enable_item_order_count_l30d_badge__android_users","cx_app_quality_page_load_latency_ios","percentage of ios page loads that encountered load duration > SLO threshold","METRIC_DIRECTIONALITY_DECREASE","2025-08-11 02:23:54.626583000","no icon treatment",0.045681630000000000,62670,0.045131550000000000,60744,-0.011587750000000000,-0.028791170000000000,0.005615660000000000,-0.000081280000000000,-0.000529350000000000,-0.001315230000000000,0.000256530000000000,-0.000003550000000000,0.186775360000000000,"guardrail","699d736c-ab30-4f3c-8097-d8f69f170aee","decrease","directional positive"
"enable_item_order_count_l30d_badge","3d90acce-69cd-48f7-b819-29ffca30a309","enable_item_order_count_l30d_badge__android_users","cx_app_quality_page_load_latency_web","percentage of web page loads that encountered load duration > SLO threshold","METRIC_DIRECTIONALITY_DECREASE","2025-08-11 02:19:02.990708000","no icon treatment",0.057827830000000000,69371,0.058769470000000000,67558,0.012227180000000000,-0.015386740000000000,0.039841100000000000,0.000984830000000000,0.000707070000000000,-0.000889780000000000,0.002303920000000000,0.000065020000000000,0.385474740000000000,"guardrail","62349eee-0723-441b-9ef7-c3b488473d1c","decrease","flat"
"enable_item_order_count_l30d_badge","3d90acce-69cd-48f7-b819-29ffca30a309","enable_item_order_count_l30d_badge__android_users","cx_app_quality_page_load_latency_web","percentage of web page loads that encountered load duration > SLO threshold","METRIC_DIRECTIONALITY_DECREASE","2025-08-11 02:19:02.996486000","icon treatment",0.057827830000000000,69371,0.059532390000000000,67502,0.027121390000000000,-0.000482350000000000,0.054725130000000000,0.002166750000000000,0.001568370000000000,-0.000027890000000000,0.003164640000000000,0.000143050000000000,0.054139960000000000,"guardrail","62349eee-0723-441b-9ef7-c3b488473d1c","decrease","directional negative"
"enable_item_order_count_l30d_badge","3d90acce-69cd-48f7-b819-29ffca30a309","enable_item_order_count_l30d_badge__android_users","cx_app_quality_tbt_web","percentage of web page with TBT >  thresholds","METRIC_DIRECTIONALITY_DECREASE","2025-08-11 02:18:38.631798000","no icon treatment",0.182896040000000000,79342,0.180023050000000000,77455,-0.027086000000000000,-0.050551730000000000,-0.003620270000000000,-0.001798640000000000,-0.004953920000000000,-0.009245710000000000,-0.000662130000000000,-0.000288450000000000,0.023676080000000000,"guardrail","2d98813a-9284-4270-8c0f-d2d86e043052","decrease","significant positive"
"enable_item_order_count_l30d_badge","3d90acce-69cd-48f7-b819-29ffca30a309","enable_item_order_count_l30d_badge__android_users","cx_app_quality_tbt_web","percentage of web page with TBT >  thresholds","METRIC_DIRECTIONALITY_DECREASE","2025-08-11 02:18:38.549906000","icon treatment",0.182896040000000000,79342,0.184452460000000000,77398,-0.002634600000000000,-0.026535270000000000,0.021266070000000000,-0.000172820000000000,-0.000481860000000000,-0.004853200000000000,0.003889480000000000,-0.000027710000000000,0.828949100000000000,"guardrail","2d98813a-9284-4270-8c0f-d2d86e043052","decrease","flat"
"enable_item_order_count_l30d_badge","3d90acce-69cd-48f7-b819-29ffca30a309","enable_item_order_count_l30d_badge__android_users","dashpass_paid_balance","Cx/Subscription count metric for Dashpass paid balance. 
Please note, for paid balance, Cx and Subscription are 1:1 mapping, while for other dashpass metric it wont.
Definition alignment doc: https://docs.google.com/document/d/1y49wOf3DpwcmQBflRWhzL6cF2y-7bWpRR1J0AFVYwe0/edit#heading=h.tjhu8xvhw92t","METRIC_DIRECTIONALITY_NO_CHANGE","2025-08-11 02:19:34.807544000","icon treatment",0.367835000000000000,1878075,0.367787000000000000,1823008,0.000089000000000000,-0.001093330000000000,0.001271330000000000,0.000010080000000000,0.000032740000000000,-0.000402170000000000,0.000467640000000000,0.000004530000000000,0.882713780000000000,"guardrail","f05dccf2-85e6-4de4-88de-823bb843c168","increase","flat"
"enable_item_order_count_l30d_badge","3d90acce-69cd-48f7-b819-29ffca30a309","enable_item_order_count_l30d_badge__android_users","dashpass_paid_balance","Cx/Subscription count metric for Dashpass paid balance. 
Please note, for paid balance, Cx and Subscription are 1:1 mapping, while for other dashpass metric it wont.
Definition alignment doc: https://docs.google.com/document/d/1y49wOf3DpwcmQBflRWhzL6cF2y-7bWpRR1J0AFVYwe0/edit#heading=h.tjhu8xvhw92t","METRIC_DIRECTIONALITY_NO_CHANGE","2025-08-11 02:19:34.727067000","no icon treatment",0.367835000000000000,1878075,0.368148000000000000,1822385,0.000214400000000000,-0.000968740000000000,0.001397540000000000,0.000024290000000000,0.000078860000000000,-0.000356340000000000,0.000514070000000000,0.000010910000000000,0.722459320000000000,"guardrail","f05dccf2-85e6-4de4-88de-823bb843c168","increase","flat"
"enable_item_order_count_l30d_badge","3d90acce-69cd-48f7-b819-29ffca30a309","enable_item_order_count_l30d_badge__android_users","dashpass_signup","Total Signups for DashPass","METRIC_DIRECTIONALITY_INCREASE","2025-08-11 02:18:51.089622000","no icon treatment",0.033687000000000000,1878075,0.033620000000000000,1822385,-0.001955580000000000,-0.013639730000000000,0.009728570000000000,-0.000174010000000000,-0.000065880000000000,-0.000459480000000000,0.000327730000000000,-0.000162360000000000,0.742881530000000000,"guardrail","f2c45f08-c2df-4b43-a85f-865c37e69916","increase","flat"
"enable_item_order_count_l30d_badge","3d90acce-69cd-48f7-b819-29ffca30a309","enable_item_order_count_l30d_badge__android_users","dashpass_signup","Total Signups for DashPass","METRIC_DIRECTIONALITY_INCREASE","2025-08-11 02:18:51.085948000","icon treatment",0.033687000000000000,1878075,0.033877000000000000,1823008,0.005697020000000000,-0.006041900000000000,0.017435940000000000,0.000506920000000000,0.000191920000000000,-0.000203530000000000,0.000587360000000000,0.000472980000000000,0.341507550000000000,"guardrail","f2c45f08-c2df-4b43-a85f-865c37e69916","increase","flat"
"enable_item_order_count_l30d_badge","3d90acce-69cd-48f7-b819-29ffca30a309","enable_item_order_count_l30d_badge__android_users","dbd_o2_gmv","DoubleDash O2 GOV per exposed Cx. This metric is considered degraded if it degrades by more than 0.50% on a relative basis AND the degradation is marked as statistically significant. More information here: https://docs.google.com/document/d/1Rc9CyU-BN4NfoXu6Lvi7eq5Dd-4nU6Ox1KSq1Ti_TYE/edit?tab=t.0","METRIC_DIRECTIONALITY_INCREASE","2025-08-11 02:19:03.364879000","icon treatment",3.462148000000000000,1878075,3.459349000000000000,1823008,-0.004673620000000000,-0.013043580000000000,0.003696340000000000,-0.000861110000000000,-0.016180780000000000,-0.045158820000000000,0.012797260000000000,-0.026819320000000000,0.273776950000000000,"\N","c8faf8d0-aa0b-490c-a680-122c3cc7795a","increase","flat"
"enable_item_order_count_l30d_badge","3d90acce-69cd-48f7-b819-29ffca30a309","enable_item_order_count_l30d_badge__android_users","dbd_o2_gmv","DoubleDash O2 GOV per exposed Cx. This metric is considered degraded if it degrades by more than 0.50% on a relative basis AND the degradation is marked as statistically significant. More information here: https://docs.google.com/document/d/1Rc9CyU-BN4NfoXu6Lvi7eq5Dd-4nU6Ox1KSq1Ti_TYE/edit?tab=t.0","METRIC_DIRECTIONALITY_INCREASE","2025-08-11 02:19:03.359502000","no icon treatment",3.462148000000000000,1878075,3.471072000000000000,1822385,0.000734540000000000,-0.007686050000000000,0.009155120000000000,0.000135340000000000,0.002543080000000000,-0.026610230000000000,0.031696380000000000,0.004215100000000000,0.864247370000000000,"\N","c8faf8d0-aa0b-490c-a680-122c3cc7795a","increase","flat"
"enable_item_order_count_l30d_badge","3d90acce-69cd-48f7-b819-29ffca30a309","enable_item_order_count_l30d_badge__android_users","dp_paid_pause_cancel","DashPass churn metric indicating total churn (pause and cancel) among dashpass paid subscribers","METRIC_DIRECTIONALITY_DECREASE","2025-08-11 02:21:14.720929000","no icon treatment",0.027321000000000000,735255,0.027559000000000000,714164,0.008665520000000000,-0.011019660000000000,0.028350700000000000,0.000497150000000000,0.000236750000000000,-0.000301070000000000,0.000774570000000000,0.000020920000000000,0.388254690000000000,"guardrail","f5c2cc30-9020-47ab-a887-279550ebc796","decrease","flat"
"enable_item_order_count_l30d_badge","3d90acce-69cd-48f7-b819-29ffca30a309","enable_item_order_count_l30d_badge__android_users","dp_paid_pause_cancel","DashPass churn metric indicating total churn (pause and cancel) among dashpass paid subscribers","METRIC_DIRECTIONALITY_DECREASE","2025-08-11 02:21:14.715585000","icon treatment",0.027321000000000000,735255,0.027516000000000000,713815,0.007114300000000000,-0.012559000000000000,0.026787610000000000,0.000408160000000000,0.000194370000000000,-0.000343120000000000,0.000731860000000000,0.000017170000000000,0.478469570000000000,"guardrail","f5c2cc30-9020-47ab-a887-279550ebc796","decrease","flat"
"enable_item_order_count_l30d_badge","3d90acce-69cd-48f7-b819-29ffca30a309","enable_item_order_count_l30d_badge__android_users","dsmp_order_rate_14d","To be DEPRECATED by 30 June 2025 and replaced with order_rate_per_entity_[x]d","METRIC_DIRECTIONALITY_INCREASE","2025-08-11 02:19:53.921922000","icon treatment",3.685300000000000000,1451307,3.692426000000000000,1408303,0.000046570000000000,-0.001957700000000000,0.002050840000000000,0.000005670000000000,0.000171610000000000,-0.007214730000000000,0.007557950000000000,0.000022790000000000,0.963678900000000000,"\N","bd17e53e-bd95-44d8-9729-ae34edf4453e","increase","flat"
"enable_item_order_count_l30d_badge","3d90acce-69cd-48f7-b819-29ffca30a309","enable_item_order_count_l30d_badge__android_users","dsmp_order_rate_14d","To be DEPRECATED by 30 June 2025 and replaced with order_rate_per_entity_[x]d","METRIC_DIRECTIONALITY_INCREASE","2025-08-11 02:19:53.927785000","no icon treatment",3.685300000000000000,1451307,3.689221000000000000,1408382,0.000755950000000000,-0.001251640000000000,0.002763550000000000,0.000091980000000000,0.002785920000000000,-0.004612660000000000,0.010184490000000000,0.000369950000000000,0.460502370000000000,"\N","bd17e53e-bd95-44d8-9729-ae34edf4453e","increase","flat"
"enable_item_order_count_l30d_badge","3d90acce-69cd-48f7-b819-29ffca30a309","enable_item_order_count_l30d_badge__android_users","dsmp_order_rate_7d","To be DEPRECATED by 30 June 2025 and replaced with order_rate_per_entity_[x]d","METRIC_DIRECTIONALITY_INCREASE","2025-08-11 02:19:49.248799000","icon treatment",1.953025000000000000,1878075,1.954768000000000000,1823008,-0.000564740000000000,-0.002465490000000000,0.001336010000000000,-0.000047120000000000,-0.001102950000000000,-0.004815160000000000,0.002609270000000000,-0.000189550000000000,0.560344000000000000,"\N","b503c7b5-a5c5-4e1a-ab49-420036d54dd2","increase","flat"
"enable_item_order_count_l30d_badge","3d90acce-69cd-48f7-b819-29ffca30a309","enable_item_order_count_l30d_badge__android_users","dsmp_order_rate_7d","To be DEPRECATED by 30 June 2025 and replaced with order_rate_per_entity_[x]d","METRIC_DIRECTIONALITY_INCREASE","2025-08-11 02:19:49.242228000","no icon treatment",1.953025000000000000,1878075,1.954770000000000000,1822385,0.000358780000000000,-0.001545360000000000,0.002262920000000000,0.000029940000000000,0.000700700000000000,-0.003018130000000000,0.004419530000000000,0.000120420000000000,0.711906490000000000,"\N","b503c7b5-a5c5-4e1a-ab49-420036d54dd2","increase","flat"
"enable_item_order_count_l30d_badge","3d90acce-69cd-48f7-b819-29ffca30a309","enable_item_order_count_l30d_badge__android_users","dsmp_perc_mx_trialers","This metrric represents the percentage of DAUs who try at least 1 new Mx. Its denominator is DAU (i.e. cx with 1 orders) and its numerator is subset of Cx with at least 1 mx trial order on that day","METRIC_DIRECTIONALITY_INCREASE","2025-08-11 02:20:24.638772000","icon treatment",0.200545230000000000,1370769,0.200430870000000000,1331546,-0.000451770000000000,-0.003606330000000000,0.002702790000000000,-0.000053570000000000,-0.000090600000000000,-0.000723230000000000,0.000542030000000000,-0.000013170000000000,0.778947210000000000,"\N","12120281-f886-40a2-8b29-cb66c5cab4e2","increase","flat"
"enable_item_order_count_l30d_badge","3d90acce-69cd-48f7-b819-29ffca30a309","enable_item_order_count_l30d_badge__android_users","dsmp_perc_mx_trialers","This metrric represents the percentage of DAUs who try at least 1 new Mx. Its denominator is DAU (i.e. cx with 1 orders) and its numerator is subset of Cx with at least 1 mx trial order on that day","METRIC_DIRECTIONALITY_INCREASE","2025-08-11 02:20:24.644075000","no icon treatment",0.200545230000000000,1370769,0.200405320000000000,1330658,-0.000829640000000000,-0.003986970000000000,0.002327680000000000,-0.000098310000000000,-0.000166380000000000,-0.000799570000000000,0.000466810000000000,-0.000024180000000000,0.606542710000000000,"\N","12120281-f886-40a2-8b29-cb66c5cab4e2","increase","flat"
"enable_item_order_count_l30d_badge","3d90acce-69cd-48f7-b819-29ffca30a309","enable_item_order_count_l30d_badge__android_users","first_contact_resolution_rate","First Contact Resolution. The % of audience-specific support cases that are resolved on the first attempt.","METRIC_DIRECTIONALITY_INCREASE","2025-08-11 02:19:11.391591000","icon treatment",0.896114320000000000,34872,0.895375980000000000,34064,-0.000501160000000000,-0.005714110000000000,0.004711790000000000,-0.000025380000000000,-0.000449100000000000,-0.005120500000000000,0.004222300000000000,-0.000022240000000000,0.850542340000000000,"guardrail","812664cd-39d1-4abd-a271-2e6d9778acb6","increase","flat"
"enable_item_order_count_l30d_badge","3d90acce-69cd-48f7-b819-29ffca30a309","enable_item_order_count_l30d_badge__android_users","first_contact_resolution_rate","First Contact Resolution. The % of audience-specific support cases that are resolved on the first attempt.","METRIC_DIRECTIONALITY_INCREASE","2025-08-11 02:19:11.398227000","no icon treatment",0.896114320000000000,34872,0.894679100000000000,34035,-0.001179790000000000,-0.006481250000000000,0.004121680000000000,-0.000060170000000000,-0.001057220000000000,-0.005807940000000000,0.003693490000000000,-0.000052720000000000,0.662713610000000000,"guardrail","812664cd-39d1-4abd-a271-2e6d9778acb6","increase","flat"
"enable_item_order_count_l30d_badge","3d90acce-69cd-48f7-b819-29ffca30a309","enable_item_order_count_l30d_badge__android_users","gov_per_order_curie","GOV (gross order value) per order, where GOV is measured at the delivery_id level and defined as: SUBTOTAL_ADJUSTED + TAX_AMOUNT_ADJUSTED + Service_Fee + TIP - GMV_DRIVE_ADJUSTMENT + DELIVERY_FEE + SMALL_ORDER_FEE + Subscription + INFLATION_AMOUNT + LEGISLATIVE_FEE + DDE_SUBTOTAL.  Wiki: https://doordash.atlassian.net/wiki/spaces/DATA/pages/108199945/Dimension+Deliveries. For definition of each component, please refer to: https://doordash.atlassian.net/wiki/spaces/DATA/pages/1026884114/Fact_Delivery_Allocation.","METRIC_DIRECTIONALITY_INCREASE","2025-08-11 02:19:08.513586000","icon treatment",37.740845040000000000,1368726,37.723992440000000000,1329615,-0.000643680000000000,-0.001902200000000000,0.000614840000000000,-0.000097350000000000,-0.024293060000000000,-0.071790770000000000,0.023204660000000000,-0.003637900000000000,0.316132100000000000,"guardrail","6cb341a0-284d-48cc-920a-d376cd7540f7","increase","flat"
"enable_item_order_count_l30d_badge","3d90acce-69cd-48f7-b819-29ffca30a309","enable_item_order_count_l30d_badge__android_users","gov_per_order_curie","GOV (gross order value) per order, where GOV is measured at the delivery_id level and defined as: SUBTOTAL_ADJUSTED + TAX_AMOUNT_ADJUSTED + Service_Fee + TIP - GMV_DRIVE_ADJUSTMENT + DELIVERY_FEE + SMALL_ORDER_FEE + Subscription + INFLATION_AMOUNT + LEGISLATIVE_FEE + DDE_SUBTOTAL.  Wiki: https://doordash.atlassian.net/wiki/spaces/DATA/pages/108199945/Dimension+Deliveries. For definition of each component, please refer to: https://doordash.atlassian.net/wiki/spaces/DATA/pages/1026884114/Fact_Delivery_Allocation.","METRIC_DIRECTIONALITY_INCREASE","2025-08-11 02:19:08.519571000","no icon treatment",37.740845040000000000,1368726,37.752788270000000000,1328784,-0.000370640000000000,-0.001664700000000000,0.000923420000000000,-0.000056040000000000,-0.013988330000000000,-0.062827320000000000,0.034850660000000000,-0.002094080000000000,0.574547080000000000,"guardrail","6cb341a0-284d-48cc-920a-d376cd7540f7","increase","flat"
"enable_item_order_count_l30d_badge","3d90acce-69cd-48f7-b819-29ffca30a309","enable_item_order_count_l30d_badge__android_users","hp_session_long_term_relevance_v_2","HP relevance V2 (the hurdle model: Logit + Tweedie). We fit N28D HP OR onto the session-level HP engagement features. Calibrated to comprehensive scalar 6.94.","METRIC_DIRECTIONALITY_INCREASE","2025-08-11 02:20:09.436096000","icon treatment",3.832490950000000000,1322847,3.832957190000000000,1284757,0.000147270000000000,-0.000514140000000000,0.000808690000000000,0.000016570000000000,0.000564420000000000,-0.001970450000000000,0.003099280000000000,0.000057030000000000,0.662540940000000000,"guardrail","f20ecf36-2c45-47df-8aa4-20b80fc655ce","increase","flat"
"enable_item_order_count_l30d_badge","3d90acce-69cd-48f7-b819-29ffca30a309","enable_item_order_count_l30d_badge__android_users","hp_session_long_term_relevance_v_2","HP relevance V2 (the hurdle model: Logit + Tweedie). We fit N28D HP OR onto the session-level HP engagement features. Calibrated to comprehensive scalar 6.94.","METRIC_DIRECTIONALITY_INCREASE","2025-08-11 02:20:09.429738000","no icon treatment",3.832490950000000000,1322847,3.832347850000000000,1284533,0.000036410000000000,-0.000612320000000000,0.000685150000000000,0.000004100000000000,0.000139560000000000,-0.002346710000000000,0.002625820000000000,0.000014100000000000,0.912397780000000000,"guardrail","f20ecf36-2c45-47df-8aa4-20b80fc655ce","increase","flat"
"enable_item_order_count_l30d_badge","3d90acce-69cd-48f7-b819-29ffca30a309","enable_item_order_count_l30d_badge__android_users","hqdr_ratio","This metric stands for high quality deliver rate and represents the percentage of deliveries with zero defects. There are five main defects captured in this metric: (1) never delivered (2) missing and/or incorrect (3) arrived 20+ minutes late (4) dasher/restaurant cancellations and (5) poor food quality.","METRIC_DIRECTIONALITY_INCREASE","2025-08-11 02:19:08.248000000","icon treatment",0.934789440000000000,1376115,0.934758570000000000,1336683,-0.000077470000000000,-0.000420840000000000,0.000265910000000000,-0.000011610000000000,-0.000072410000000000,-0.000393400000000000,0.000248570000000000,-0.000010840000000000,0.658361370000000000,"guardrail","8a437de2-3907-4c3d-856b-6394ab53dc6f","increase","flat"
"enable_item_order_count_l30d_badge","3d90acce-69cd-48f7-b819-29ffca30a309","enable_item_order_count_l30d_badge__android_users","hqdr_ratio","This metric stands for high quality deliver rate and represents the percentage of deliveries with zero defects. There are five main defects captured in this metric: (1) never delivered (2) missing and/or incorrect (3) arrived 20+ minutes late (4) dasher/restaurant cancellations and (5) poor food quality.","METRIC_DIRECTIONALITY_INCREASE","2025-08-11 02:19:08.238884000","no icon treatment",0.934789440000000000,1376115,0.934579060000000000,1335931,-0.000253570000000000,-0.000597350000000000,0.000090210000000000,-0.000037980000000000,-0.000237030000000000,-0.000558390000000000,0.000084320000000000,-0.000035460000000000,0.148269150000000000,"guardrail","8a437de2-3907-4c3d-856b-6394ab53dc6f","increase","directional negative"
"enable_item_order_count_l30d_badge","3d90acce-69cd-48f7-b819-29ffca30a309","enable_item_order_count_l30d_badge__android_users","mx_takehome_pay_7d","Sum of takehome pay in a given time period / number of Cx exposed to the experiment
Total Takehome Pay = Total Sales - Total Cost. 
Total Cost = Total Commission + Total Marketing Spend + Total Error + Total Service Fees","METRIC_DIRECTIONALITY_INCREASE","2025-08-11 02:19:21.888602000","icon treatment",3860.416031730000000000,1878075,3860.060448030000000000,1823008,-0.002510760000000000,-0.005064660000000000,0.000043140000000000,-0.000203570000000000,-9.692569810000000000,-19.551677250000000000,0.166537630000000000,-1.790261200000000000,0.053997480000000000,"\N","7500d8f8-e5b0-4693-9b67-c7ac1ec71e1b","increase","directional negative"
"enable_item_order_count_l30d_badge","3d90acce-69cd-48f7-b819-29ffca30a309","enable_item_order_count_l30d_badge__android_users","mx_takehome_pay_7d","Sum of takehome pay in a given time period / number of Cx exposed to the experiment
Total Takehome Pay = Total Sales - Total Cost. 
Total Cost = Total Commission + Total Marketing Spend + Total Error + Total Service Fees","METRIC_DIRECTIONALITY_INCREASE","2025-08-11 02:19:21.894487000","no icon treatment",3860.416031730000000000,1878075,3866.726711360000000000,1822385,-0.000151210000000000,-0.002708180000000000,0.002405760000000000,-0.000012260000000000,-0.583720870000000000,-10.454686340000000000,9.287244600000000000,-0.107815870000000000,0.907729630000000000,"\N","7500d8f8-e5b0-4693-9b67-c7ac1ec71e1b","increase","flat"
"enable_item_order_count_l30d_badge","3d90acce-69cd-48f7-b819-29ffca30a309","enable_item_order_count_l30d_badge__android_users","net_revenue_per_order","Net Revenue per Order","METRIC_DIRECTIONALITY_INCREASE","2025-08-11 02:19:12.858861000","no icon treatment",5.201068320000000000,1372552,5.193263940000000000,1332503,-0.001377270000000000,-0.003779920000000000,0.001025380000000000,-0.000203220000000000,-0.007163290000000000,-0.019659640000000000,0.005333070000000000,-0.000941010000000000,0.261220610000000000,"\N","3678c6e5-a19d-48af-9ba8-95939733429e","increase","flat"
"enable_item_order_count_l30d_badge","3d90acce-69cd-48f7-b819-29ffca30a309","enable_item_order_count_l30d_badge__android_users","net_revenue_per_order","Net Revenue per Order","METRIC_DIRECTIONALITY_INCREASE","2025-08-11 02:19:12.865285000","icon treatment",5.201068320000000000,1372552,5.189468370000000000,1333249,-0.001815080000000000,-0.004200870000000000,0.000570710000000000,-0.000267910000000000,-0.009440350000000000,-0.021849000000000000,0.002968310000000000,-0.001240590000000000,0.135931130000000000,"\N","3678c6e5-a19d-48af-9ba8-95939733429e","increase","directional negative"
"enable_item_order_count_l30d_badge","3d90acce-69cd-48f7-b819-29ffca30a309","enable_item_order_count_l30d_badge__android_users","nv_fco_all","Fulfillment Cost per Order across all Pick Models on NV","METRIC_DIRECTIONALITY_DECREASE","2025-08-11 02:18:50.078881000","no icon treatment",7.253852800000000000,424918,7.261309590000000000,412935,0.001082310000000000,-0.002434420000000000,0.004599040000000000,0.000175150000000000,0.007850900000000000,-0.017658960000000000,0.033360760000000000,0.001314000000000000,0.546377250000000000,"\N","0e01ed90-822e-4f75-8056-52a6a0f936a9","decrease","flat"
"enable_item_order_count_l30d_badge","3d90acce-69cd-48f7-b819-29ffca30a309","enable_item_order_count_l30d_badge__android_users","nv_fco_all","Fulfillment Cost per Order across all Pick Models on NV","METRIC_DIRECTIONALITY_DECREASE","2025-08-11 02:18:49.998783000","icon treatment",7.253852800000000000,424918,7.256938490000000000,413131,0.000536110000000000,-0.003192120000000000,0.004264340000000000,0.000086850000000000,0.003888880000000000,-0.023155160000000000,0.030932920000000000,0.000651540000000000,0.778067170000000000,"\N","0e01ed90-822e-4f75-8056-52a6a0f936a9","decrease","flat"
